Date,Power_kW,Holiday,Temperature [Cº],HR,Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [w/m2],rain_mm/h,Rain Day
2017-08-22 20:00:00,156.22591530000003,0,21.82,52.65,0.0,0.0,1016.0,0.664,0.0,0.0
2017-08-22 21:00:00,155.9276628,0,23.25,37.33,0.0,0.0,1016.0,0.581,0.0,0.0
2017-08-22 22:00:00,153.0629737,0,22.25,39.08,0.0,0.0,1017.0,0.249,0.0,0.0
2017-08-22 23:00:00,144.107236,0,20.05,53.85,0.0,0.0,1017.0,0.36,0.0,0.0
2017-08-23 00:00:00,146.8584845,0,20.9,47.68,0.0,0.0,1017.0,0.996,0.0,0.0
2017-08-23 01:00:00,145.15017790000002,0,22.34,37.24,0.0,0.0,1016.0,0.249,0.0,0.0
2017-08-23 02:00:00,140.02881619999997,0,20.56,48.69,0.0,0.0,1016.0,0.27699999999999997,0.0,0.0
2017-08-23 03:00:00,143.1009216,0,18.26,64.26,0.0,0.0,1016.0,0.637,0.0,0.0
2017-08-23 04:00:00,143.0404339,0,17.81,69.74,0.0,0.0,1016.0,0.5539999999999999,0.0,0.0
2017-08-23 05:00:00,143.25685009999998,0,18.13,67.47,0.0,0.0,1016.0,0.6920000000000001,0.0,0.0
2017-08-23 06:00:00,153.88970869999997,0,18.37,65.21,0.0,0.0,1017.0,5.287999999999999,0.0,0.0
2017-08-23 07:00:00,190.2024215,0,19.11,63.91,0.0,0.0,1017.0,132.6,0.0,0.0
2017-08-23 08:00:00,228.60352969999997,0,21.75,53.43,0.0,0.0,1017.0,336.0,0.0,0.0
2017-08-23 09:00:00,303.5494644,0,23.0,42.05,0.0,0.0,1017.0,534.7,0.0,0.0
2017-08-23 10:00:00,322.8678544,0,24.87,43.41,0.0,0.0,1017.0,717.0,0.0,0.0
2017-08-23 11:00:00,340.47312389999996,0,26.53,35.21,0.0,0.0,1017.0,846.0,0.0,0.0
2017-08-23 12:00:00,306.5828493,0,26.86,36.37,0.0,0.0,1017.0,912.0,0.0,0.0
2017-08-23 13:00:00,317.88672369999995,0,28.3,32.06,0.0,0.0,1016.0,530.9,0.0,0.0
2017-08-23 14:00:00,343.260372,0,26.64,40.65,0.0,0.0,1016.0,788.0,0.0,0.0
2017-08-23 15:00:00,347.4287908,0,25.95,35.01,0.0,0.0,1016.0,494.3,0.0,0.0
2017-08-23 16:00:00,323.4461503,0,25.23,31.94,0.0,0.0,1016.0,344.5,0.0,0.0
2017-08-23 17:00:00,281.5509879,0,24.99,34.09,0.0,0.0,1016.0,341.1,0.0,0.0
2017-08-23 18:00:00,208.1934309,0,22.53,45.47,0.0,0.0,1016.0,196.9,0.0,0.0
2017-08-23 19:00:00,171.8493231,0,21.26,53.97,0.0,0.0,1017.0,20.01,0.0,0.0
2017-08-23 20:00:00,159.9292695,0,19.25,64.16,0.0,0.0,1017.0,0.498,0.0,0.0
2017-08-23 21:00:00,156.27991469999998,0,18.45,70.8,0.0,0.0,1018.0,0.498,0.0,0.0
2017-08-23 22:00:00,149.0762273,0,18.19,72.8,0.0,0.0,1018.0,0.498,0.0,0.0
2017-08-23 23:00:00,146.6671843,0,17.78,73.9,0.0,0.0,1018.0,0.609,0.0,0.0
2017-08-24 00:00:00,145.0932483,0,17.13,75.9,0.0,0.0,1018.0,0.38799999999999996,0.0,0.0
2017-08-24 01:00:00,143.87616880000002,0,17.07,75.9,0.0,0.0,1018.0,0.415,0.0,0.0
2017-08-24 02:00:00,145.3241062,0,16.81,76.6,0.0,0.0,1017.0,0.775,0.0,0.0
2017-08-24 03:00:00,140.93717819999998,0,16.81,76.8,0.0,0.0,1017.0,0.44299999999999995,0.0,0.0
2017-08-24 04:00:00,142.44999860000001,0,16.84,75.0,0.0,0.0,1017.0,0.332,0.0,0.0
2017-08-24 05:00:00,145.6533351,0,16.93,73.5,0.0,0.0,1017.0,0.332,0.0,0.0
2017-08-24 06:00:00,151.13553000000002,0,16.97,72.2,0.0,0.0,1018.0,6.672000000000001,0.0,0.0
2017-08-24 07:00:00,183.6437967,0,17.54,69.07,0.0,0.0,1018.0,137.5,0.0,0.0
2017-08-24 08:00:00,224.21095060000002,0,18.47,65.23,0.0,0.0,1018.0,303.4,0.0,0.0
2017-08-24 09:00:00,284.357073,0,19.53,61.79,0.0,0.0,1018.0,566.3,0.0,0.0
2017-08-24 10:00:00,320.5249502,0,21.04,54.27,0.0,0.0,1018.0,719.0,0.0,0.0
2017-08-24 11:00:00,318.148558,0,22.33,45.3,0.0,0.0,1018.0,829.0,0.0,0.0
2017-08-24 12:00:00,279.628986,0,23.98,38.74,0.0,0.0,1018.0,884.0,0.0,0.0
2017-08-24 13:00:00,312.58264310000004,0,26.22,37.65,0.0,0.0,1018.0,897.0,0.0,0.0
2017-08-24 14:00:00,333.38099339999997,0,27.13,32.2,0.0,0.0,1017.0,555.2,0.0,0.0
2017-08-24 15:00:00,333.8646857,0,26.17,32.89,0.0,0.0,1017.0,781.0,0.0,0.0
2017-08-24 16:00:00,320.9425037,0,24.84,34.45,0.0,0.0,1017.0,613.8,0.0,0.0
2017-08-24 17:00:00,290.2306589,0,23.82,40.1,0.0,0.0,1017.0,414.3,0.0,0.0
2017-08-24 18:00:00,201.45899409999998,0,21.8,47.81,0.0,0.0,1017.0,220.7,0.0,0.0
2017-08-24 19:00:00,172.7390574,0,21.07,51.11,0.0,0.0,1017.0,25.82,0.0,0.0
2017-08-24 20:00:00,149.0061118,0,18.94,61.95,0.0,0.0,1018.0,0.664,0.0,0.0
2017-08-24 21:00:00,145.04950459999998,0,17.91,67.06,0.0,0.0,1018.0,0.526,0.0,0.0
2017-08-24 22:00:00,139.30317309999998,0,17.42,68.63,0.0,0.0,1018.0,0.305,0.0,0.0
2017-08-24 23:00:00,136.8888976,0,16.86,70.2,0.0,0.0,1018.0,0.609,0.0,0.0
2017-08-25 00:00:00,137.26019580000002,0,16.6,69.96,0.0,0.0,1018.0,0.664,0.0,0.0
2017-08-25 01:00:00,135.7802355,0,16.31,71.1,0.0,0.0,1018.0,0.38799999999999996,0.0,0.0
2017-08-25 02:00:00,135.00624409999998,0,16.07,72.1,0.0,0.0,1017.0,0.5539999999999999,0.0,0.0
2017-08-25 03:00:00,134.630132,0,15.8,72.7,0.0,0.0,1017.0,0.775,0.0,0.0
2017-08-25 04:00:00,133.0869631,0,15.57,71.7,0.0,0.0,1017.0,0.138,0.0,0.0
2017-08-25 05:00:00,136.3497408,0,15.3,71.9,0.0,0.0,1017.0,0.027999999999999997,0.0,0.0
2017-08-25 06:00:00,144.5254174,0,15.09,72.8,0.0,0.0,1017.0,2.741,0.0,0.0
2017-08-25 07:00:00,172.3087366,0,15.99,67.94,0.0,0.0,1017.0,132.0,0.0,0.0
2017-08-25 08:00:00,212.1341313,0,17.49,59.62,0.0,0.0,1017.0,343.0,0.0,0.0
2017-08-25 09:00:00,270.6066909,0,19.31,53.61,0.0,0.0,1018.0,539.9,0.0,0.0
2017-08-25 10:00:00,301.18228139999997,0,20.04,46.29,0.0,0.0,1017.0,690.4,0.0,0.0
2017-08-25 11:00:00,294.6100521,0,23.13,37.38,0.0,0.0,1017.0,848.0,0.0,0.0
2017-08-25 12:00:00,268.85924520000003,0,22.51,41.09,0.0,0.0,1016.0,920.0,0.0,0.0
2017-08-25 13:00:00,282.1317954,0,25.36,30.11,0.0,0.0,1016.0,988.0,0.0,0.0
2017-08-25 14:00:00,312.5118997,0,26.15,27.63,0.0,0.0,1015.0,878.0,0.0,0.0
2017-08-25 15:00:00,315.346031,0,27.27,30.14,0.0,0.0,1015.0,760.0,0.0,0.0
2017-08-25 16:00:00,301.7162057,0,26.68,29.76,0.0,0.0,1014.0,607.7,0.0,0.0
2017-08-25 17:00:00,270.6249,0,26.75,28.87,0.0,0.0,1015.0,419.2,0.0,0.0
2017-08-25 18:00:00,186.9457135,0,24.92,23.77,0.0,0.0,1014.0,106.4,0.0,0.0
2017-08-25 19:00:00,168.8125894,0,23.52,24.44,0.0,0.0,1014.0,15.55,0.0,0.0
2017-08-25 20:00:00,157.2500202,0,22.6,25.92,0.0,0.0,1015.0,0.249,0.0,0.0
2017-08-25 21:00:00,146.7912992,0,21.38,28.84,0.0,0.0,1015.0,0.249,0.0,0.0
2017-08-25 22:00:00,142.89350530000002,0,20.11,36.44,0.0,0.0,1015.0,0.5539999999999999,0.0,0.0
2017-08-25 23:00:00,137.9443975,0,20.17,35.37,0.0,0.0,1015.0,0.27699999999999997,0.0,0.0
2017-08-26 00:00:00,137.2622888,0,19.6,39.31,0.0,0.0,1014.0,0.38799999999999996,0.0,0.0
2017-08-26 01:00:00,134.3963439,0,19.98,38.58,0.0,0.0,1014.0,0.47100000000000003,0.0,0.0
2017-08-26 02:00:00,136.6620164,0,20.05,39.92,0.0,0.0,1014.0,0.72,0.0,0.0
2017-08-26 03:00:00,135.93909419999997,0,19.65,44.0,0.0,0.0,1013.0,0.498,0.0,0.0
2017-08-26 04:00:00,135.4836574,0,19.59,39.97,0.0,0.0,1013.0,0.415,0.0,0.0
2017-08-26 05:00:00,136.41064709999998,0,19.31,46.9,0.0,0.0,1013.0,0.36,0.0,0.0
2017-08-26 06:00:00,135.9750938,0,19.29,47.73,0.0,0.0,1013.0,1.5219999999999998,0.0,0.0
2017-08-26 07:00:00,137.4481472,0,19.01,52.13,0.0,0.0,1013.0,110.9,0.0,0.0
2017-08-26 08:00:00,136.59399390000002,0,20.23,49.09,0.0,0.0,1013.0,182.6,0.0,0.0
2017-08-26 09:00:00,133.5218885,0,22.34,37.26,0.0,0.0,1013.0,584.9,0.0,0.0
2017-08-26 10:00:00,134.9162451,0,24.65,34.33,0.0,0.0,1013.0,683.4,0.0,0.0
2017-08-26 11:00:00,139.228453,0,25.44,31.83,0.0,0.0,1013.0,841.0,0.0,0.0
2017-08-26 12:00:00,142.72669319999997,0,25.81,23.91,0.0,0.0,1012.0,890.0,0.0,0.0
2017-08-26 13:00:00,143.341198,0,24.47,27.0,0.0,0.0,1013.0,926.0,0.0,0.0
2017-08-26 14:00:00,144.82513500000002,0,25.45,30.24,0.0,0.0,1012.0,846.0,0.0,0.0
2017-08-26 15:00:00,144.615835,0,24.99,31.61,0.0,0.0,1012.0,344.6,0.0,0.0
2017-08-26 16:00:00,146.5847201,0,25.44,31.35,0.0,0.0,1012.0,574.1,0.0,0.0
2017-08-26 17:00:00,148.2802594,0,25.71,34.86,0.0,0.0,1012.0,419.9,0.0,0.0
2017-08-26 18:00:00,141.0600373,0,22.81,41.92,0.0,0.0,1012.0,203.4,0.0,0.0
2017-08-26 19:00:00,139.3787304,0,21.24,49.99,0.0,0.0,1013.0,21.03,0.0,0.0
2017-08-26 20:00:00,139.40196269999998,0,20.53,56.13,0.0,0.0,1013.0,0.996,0.0,0.0
2017-08-26 21:00:00,139.2372436,0,19.98,60.78,0.0,0.0,1013.0,2.989,0.0,0.0
2017-08-26 22:00:00,138.28116119999999,0,19.8,61.53,0.0,0.0,1013.0,1.412,0.0,0.0
2017-08-26 23:00:00,138.43353159999998,0,19.62,64.23,0.0,0.0,1013.0,1.107,0.0,0.0
2017-08-27 00:00:00,137.0875233,0,19.69,64.84,0.0,0.0,1013.0,0.249,0.0,0.0
2017-08-27 01:00:00,134.32162380000003,0,18.94,71.3,0.0,0.0,1013.0,0.72,0.0,0.0
2017-08-27 02:00:00,133.5398883,0,18.71,74.9,0.0,0.0,1013.0,0.914,0.0,0.0
2017-08-27 03:00:00,133.8498616,0,18.57,75.9,0.0,0.0,1013.0,1.3840000000000001,0.0,0.0
2017-08-27 04:00:00,133.8228619,0,18.5,73.9,0.0,0.0,1013.0,0.941,0.0,0.0
2017-08-27 05:00:00,133.3259837,0,17.71,77.3,0.0,0.0,1013.0,0.581,0.0,0.0
2017-08-27 06:00:00,133.1702645,0,17.33,77.0,0.0,0.0,1013.0,3.765,0.0,0.0
2017-08-27 07:00:00,131.3763542,0,17.65,76.2,0.0,0.0,1013.0,140.6,0.0,0.0
2017-08-27 08:00:00,131.49774820000002,0,19.27,66.83,0.0,0.0,1013.0,336.0,0.0,0.0
2017-08-27 09:00:00,132.643875,0,21.48,56.16,0.0,0.0,1014.0,552.6,0.0,0.0
2017-08-27 10:00:00,133.3672158,0,20.62,61.9,0.0,0.0,1014.0,201.3,0.0,0.0
2017-08-27 11:00:00,134.4756686,0,21.36,55.69,0.0,0.0,1014.0,946.0,0.0,0.0
2017-08-27 12:00:00,136.52366909999998,0,21.01,52.61,0.0,0.0,1014.0,889.0,0.0,0.0
2017-08-27 13:00:00,140.7693196,0,20.9,55.33,0.0,0.0,1014.0,894.0,0.0,0.0
2017-08-27 14:00:00,137.31356730000002,0,20.93,56.88,0.0,0.0,1014.0,837.0,0.0,0.0
2017-08-27 15:00:00,137.3903804,0,20.79,58.26,0.0,0.0,1013.0,731.0,0.0,0.0
2017-08-27 16:00:00,138.8862475,0,21.26,55.8,0.0,0.0,1013.0,576.7,0.0,0.0
2017-08-27 17:00:00,142.0613285,0,20.37,56.25,0.0,0.0,1013.0,391.3,0.0,0.0
2017-08-27 18:00:00,138.3341141,0,19.74,63.3,0.0,0.0,1013.0,194.0,0.0,0.0
2017-08-27 19:00:00,137.4399845,0,18.92,72.5,0.0,0.0,1013.0,9.77,0.0,0.0
2017-08-27 20:00:00,137.9569555,0,18.35,76.5,0.0,0.0,1014.0,0.332,0.0,0.0
2017-08-27 21:00:00,136.8995719,0,18.26,76.4,0.0,0.0,1014.0,0.637,0.0,0.0
2017-08-27 22:00:00,135.699655,0,18.07,77.4,0.0,0.0,1014.0,0.305,0.0,0.0
2017-08-27 23:00:00,136.4585768,0,17.74,79.0,0.0,0.0,1014.0,0.526,0.0,0.0
2017-08-28 00:00:00,134.97296540000002,0,17.78,78.4,0.0,0.0,1014.0,0.305,0.0,0.0
2017-08-28 01:00:00,136.9196647,0,18.17,77.6,0.0,0.0,1014.0,0.38799999999999996,0.0,0.0
2017-08-28 02:00:00,135.1935676,0,17.6,80.7,0.0,0.0,1014.0,0.083,0.3,0.3
2017-08-28 03:00:00,132.9132441,0,17.33,80.9,0.0,0.0,1014.0,0.36,0.0,0.3
2017-08-28 04:00:00,133.3651228,0,17.23,80.6,0.0,0.0,1014.0,0.27699999999999997,0.0,0.3
2017-08-28 05:00:00,132.7489436,0,17.15,80.3,0.0,0.0,1014.0,0.221,0.0,0.3
2017-08-28 06:00:00,143.6988917,0,16.78,80.7,0.0,0.0,1014.0,2.021,0.0,0.3
2017-08-28 07:00:00,168.3759896,0,16.83,81.2,0.0,0.0,1014.0,119.7,0.0,0.3
2017-08-28 08:00:00,232.3929062,0,18.85,73.4,0.0,0.0,1015.0,163.7,0.0,0.3
2017-08-28 09:00:00,280.2179562,0,18.82,69.34,0.0,0.0,1015.0,430.2,0.0,0.3
2017-08-28 10:00:00,305.01498300000003,0,21.36,59.19,0.0,0.0,1015.0,353.9,0.0,0.3
2017-08-28 11:00:00,296.50568219999997,0,18.99,66.04,0.0,0.0,1015.0,163.7,1.0,1.3
2017-08-28 12:00:00,275.09743169999996,0,21.09,54.58,0.0,0.0,1015.0,1060.0,0.1,1.4
2017-08-28 13:00:00,289.1634382,0,20.4,61.27,0.0,0.0,1015.0,458.6,0.0,1.4
2017-08-28 14:00:00,312.0807417,0,17.27,73.8,0.0,0.0,1015.0,119.3,0.3,1.7
2017-08-28 15:00:00,313.9901856,0,16.88,77.1,0.0,0.0,1015.0,203.0,1.5,3.2
2017-08-28 16:00:00,301.0129577,0,18.43,65.5,0.0,0.0,1015.0,319.3,0.1,3.3
2017-08-28 17:00:00,272.3426251,0,19.64,63.93,0.0,0.0,1015.0,159.8,0.0,3.3
2017-08-28 18:00:00,197.1886462,0,20.36,56.34,0.0,0.0,1014.0,212.2,0.0,3.3
2017-08-28 19:00:00,163.51395060000002,0,18.91,63.74,0.0,0.0,1015.0,16.5,0.0,3.3
2017-08-28 20:00:00,148.5860467,0,18.11,69.34,0.0,0.0,1015.0,0.36,0.0,3.3
2017-08-28 21:00:00,144.448395,0,17.97,70.3,0.0,0.0,1016.0,0.138,0.0,3.3
2017-08-28 22:00:00,140.59329830000001,0,17.72,72.6,0.0,0.0,1016.0,0.498,0.0,3.3
2017-08-28 23:00:00,136.4807626,0,17.53,72.8,0.0,0.0,1016.0,0.637,0.0,3.3
2017-08-29 00:00:00,137.88077030000002,0,17.23,75.3,0.0,0.0,1016.0,0.055,0.0,3.3
2017-08-29 01:00:00,136.7132949,0,17.09,76.4,0.0,0.0,1015.0,0.083,0.0,0.0
2017-08-29 02:00:00,134.6318064,0,16.94,76.9,0.0,0.0,1015.0,0.249,0.0,0.0
2017-08-29 03:00:00,133.3981922,0,16.77,78.2,0.0,0.0,1015.0,0.111,0.0,0.0
2017-08-29 04:00:00,133.91286090000003,0,16.77,79.3,0.0,0.0,1015.0,0.138,0.0,0.0
2017-08-29 05:00:00,133.8236991,0,16.81,78.9,0.0,0.0,1015.0,0.249,0.0,0.0
2017-08-29 06:00:00,143.35710480000003,0,16.91,78.2,0.0,0.0,1015.0,0.831,0.0,0.0
2017-08-29 07:00:00,173.9337418,0,17.21,77.2,0.0,0.0,1015.0,32.75,0.0,0.0
2017-08-29 08:00:00,216.74249869999997,0,17.36,76.3,0.0,0.0,1016.0,62.71,0.0,0.0
2017-08-29 09:00:00,262.7587781,0,17.33,78.2,0.0,0.0,1017.0,128.7,0.2,0.2
2017-08-29 10:00:00,283.95689139999996,0,18.88,72.1,0.0,0.0,1016.0,369.4,0.1,0.3
